id_agente,categoria,origine,destinazione,famiglia,anni_stab,anni_lavoro,attrattivita,soglia,eta,emigrato,gravity,pp,uty_T,anno
36299,Lavoratore_Diploma,Umbria,Lombardia,true,9,9,0.2220,0.7028,30,false,0.0187,0.5943,0.0000,2
37215,Lavoratore_Diploma,Valle d'Aosta,Lazio,true,6,6,0.0465,1.0554,41,false,0.0005,0.1287,0.0000,2
27915,Lavoratore_Diploma,Puglia,Valle d'Aosta,true,8,8,0.1198,1.2399,44,false,0.0001,0.3328,0.0000,2
29167,Lavoratore_Laurea,Basilicata,Trentino-Alto Adige,true,11,11,0.3284,0.8021,44,false,0.0004,0.6217,0.5133,2
28559,Lavoratore_Diploma,Piemonte,Veneto,true,10,10,-0.0089,0.8843,36,false,0.0318,-0.0632,0.0000,2
20477,Lavoratore_Diploma,Trentino-Alto Adige,Umbria,true,6,6,-0.1209,0.7565,34,false,0.0031,-0.3399,0.0000,2
32183,Lavoratore_Diploma,Lombardia,Liguria,true,11,11,0.0630,0.5906,37,false,0.4150,-0.3284,0.0000,2
33430,Lavoratore_Diploma,Marche,Valle d'Aosta,true,22,22,0.0470,1.2514,58,false,0.0001,0.1306,0.0000,2
36007,Disoccupato_Diploma,Umbria,Trentino-Alto Adige,true,0,2,0.1368,0.6666,59,false,0.0031,0.3765,0.0000,2
30331,Lavoratore_Diploma,Friuli-Venezia Giulia,Abruzzo,true,17,17,-0.0702,0.9003,52,false,0.0046,-0.2006,0.0000,2
22963,Lavoratore_Diploma,Veneto,Lombardia,true,2,2,0.1721,0.6711,31,false,0.1623,0.2813,0.0000,2
36023,Disoccupato_Diploma,Umbria,Veneto,true,0,23,0.0908,0.5074,59,false,0.0268,0.2199,0.0000,2
24483,Lavoratore_Laurea,Molise,Valle d'Aosta,true,6,6,0.1725,0.8835,34,false,0.0000,0.4795,0.0000,2
39726,Lavoratore_Diploma,Sicilia,Lombardia,true,9,9,0.2950,1.1650,46,false,0.0230,0.7864,0.0100,2
28825,Lavoratore_Diploma,Piemonte,Lombardia,true,4,4,0.3252,0.6581,47,false,0.5837,0.1956,0.0000,2
28129,Lavoratore_Laurea,Piemonte,Lazio,true,13,13,-0.0341,0.9300,56,false,0.0251,0.0668,-0.3390,2
37804,Lavoratore_Diploma,Valle d'Aosta,Abruzzo,true,9,9,-0.1033,1.2251,59,false,0.0001,-0.2872,0.0000,2
25824,Lavoratore_Diploma,Campania,Friuli-Venezia Giulia,true,8,8,0.1210,0.9980,46,false,0.0098,0.3245,0.0000,2
27334,Lavoratore_Diploma,Puglia,Trentino-Alto Adige,true,6,6,0.1721,1.1430,45,false,0.0025,0.4754,0.0000,2
31003,Lavoratore_Diploma,Toscana,Marche,false,3,3,-0.0211,0.4594,21,false,0.0355,-0.1159,0.0350,2
22548,Lavoratore_Diploma,Veneto,Marche,true,17,17,-0.0256,0.7682,50,false,0.0514,-0.1335,0.0000,2
23420,Lavoratore_Diploma,Sardegna,Puglia,true,18,18,0.0261,1.2097,50,false,0.0033,0.0685,0.0000,2
34185,Lavoratore_Diploma,Liguria,Emilia-Romagna,true,15,15,0.0647,0.7686,40,false,0.0377,0.1342,0.0000,2
29274,Lavoratore_Diploma,Basilicata,Veneto,true,21,21,0.1685,1.2002,57,false,0.0027,0.4651,0.0000,2
23055,Lavoratore_Diploma,Sardegna,Lazio,true,8,8,0.1980,0.9645,40,false,0.0167,0.5300,0.0000,2
23027,Lavoratore_Diploma,Sardegna,Trentino-Alto Adige,true,4,4,0.3603,0.8616,29,false,0.0011,0.8387,0.0823,2
35792,Lavoratore_Laurea,Lazio,Trentino-Alto Adige,true,13,13,0.0606,0.7546,50,false,0.0111,0.0070,0.2613,2
28342,Lavoratore_Diploma,Piemonte,Toscana,true,2,2,-0.0311,0.8883,54,false,0.0362,-0.1303,0.0000,2
36419,Lavoratore_Laurea,Umbria,Lombardia,true,2,2,0.2510,0.6867,38,false,0.0187,0.5140,0.2845,2
30268,Lavoratore_Diploma,Friuli-Venezia Giulia,Trentino-Alto Adige,true,5,5,0.1001,0.6880,32,false,0.0060,0.2243,0.0823,2
27272,Lavoratore_Laurea,Puglia,Lazio,true,18,18,0.2408,0.8122,52,false,0.0392,0.4791,0.2520,2
36145,Lavoratore_Diploma,Umbria,Lombardia,true,5,5,0.1733,0.8751,45,false,0.0187,0.4590,0.0000,2
26126,Lavoratore_Diploma,Abruzzo,Veneto,true,13,13,0.1490,0.7877,37,false,0.0197,0.3127,0.1371,2
22232,Lavoratore_Laurea,Veneto,Piemonte,true,9,9,0.0877,0.7098,38,false,0.0318,0.0722,0.2350,2
26166,Lavoratore_Diploma,Abruzzo,Emilia-Romagna,true,9,9,0.1287,0.7527,38,false,0.0213,0.3320,0.0000,2
34405,Lavoratore_Diploma,Liguria,Piemonte,true,4,4,0.1629,0.5466,23,false,0.1044,0.2069,0.1777,2
28534,Lavoratore_Laurea,Piemonte,Liguria,true,15,15,-0.0836,0.4235,42,false,0.1044,-0.1373,-0.3915,2
27166,Lavoratore_Laurea,Puglia,Friuli-Venezia Giulia,true,5,5,0.1729,0.8803,43,false,0.0052,0.2764,0.3494,2
39404,Lavoratore_Diploma,Sicilia,Lombardia,true,5,5,0.2705,1.1111,33,false,0.0230,0.7239,0.0000,2
27928,Lavoratore_Diploma,Puglia,Veneto,false,3,3,0.3702,0.6930,21,false,0.0164,0.5854,0.4093,2
35231,Lavoratore_Laurea,Lazio,Piemonte,true,7,7,0.0188,0.7667,32,false,0.0251,-0.0668,0.1565,2
33932,Lavoratore_Diploma,Marche,Lazio,true,8,8,0.1252,0.7430,46,false,0.0730,0.2593,0.0000,2
35984,Lavoratore_Diploma,Lazio,Trentino-Alto Adige,true,20,20,0.0098,1.0361,54,false,0.0111,0.0139,0.0000,2
21719,Lavoratore_Laurea,Calabria,Lazio,false,2,2,0.6937,0.4762,26,true,0.0143,1.0801,0.7962,2
23777,Lavoratore_Diploma,Sardegna,Lombardia,true,7,7,0.2444,1.0810,45,false,0.0135,0.6630,0.0000,2
20871,Lavoratore_Diploma,Trentino-Alto Adige,Valle d'Aosta,true,8,8,-0.0512,0.9228,49,false,0.0002,-0.1426,0.0000,2
30121,Lavoratore_Laurea,Friuli-Venezia Giulia,Veneto,true,14,14,0.0433,0.4172,41,false,0.0913,0.0688,-0.1048,2
28661,Lavoratore_Diploma,Piemonte,Lazio,false,2,2,-0.0113,0.6579,29,false,0.0251,0.1124,-0.1656,2
25361,Lavoratore_Laurea,Campania,Valle d'Aosta,false,3,3,0.4121,0.6832,27,false,0.0003,0.6436,0.4772,2
38644,Lavoratore_Laurea,Emilia-Romagna,Trentino-Alto Adige,true,12,12,0.0735,0.4333,38,false,0.0629,0.0730,0.0973,2
28566,Lavoratore_Diploma,Piemonte,Toscana,false,2,2,-0.2006,0.5373,28,false,0.0362,-0.2307,-0.3442,2
28009,Lavoratore_Laurea,Piemonte,Trentino-Alto Adige,true,16,16,0.0160,0.7751,55,false,0.0121,0.0738,-0.0777,2
29188,Lavoratore_Diploma,Basilicata,Trentino-Alto Adige,true,4,4,0.2178,1.0936,39,false,0.0004,0.6048,0.0000,2
21053,Lavoratore_Diploma,Calabria,Lazio,true,6,6,0.3519,0.9258,33,false,0.0143,0.7762,0.3259,2
26275,Lavoratore_Diploma,Abruzzo,Liguria,true,8,8,0.0723,1.1991,63,false,0.0027,0.1977,0.0000,2
23588,Disoccupato_Diploma,Sardegna,Veneto,true,0,9,0.1787,0.7162,38,false,0.0053,0.4903,0.0000,2
38007,Lavoratore_Diploma,Emilia-Romagna,Lombardia,true,35,35,0.1830,1.0080,63,false,0.2591,0.1942,0.0000,2
27818,Lavoratore_Diploma,Puglia,Liguria,true,16,16,0.0969,1.3791,61,false,0.0027,0.2661,0.0000,2
31085,Lavoratore_Diploma,Toscana,Emilia-Romagna,true,10,10,0.4880,0.5252,31,false,1.0000,0.1432,0.0000,2
23734,Lavoratore_Diploma,Sardegna,Lombardia,true,3,3,0.3963,0.8086,29,false,0.0135,0.9630,0.0000,2
38975,Lavoratore_Diploma,Emilia-Romagna,Toscana,true,13,13,0.3891,0.5861,37,false,1.0000,-0.1317,0.0000,2
26176,Lavoratore_Diploma,Abruzzo,Emilia-Romagna,true,8,8,0.2856,0.6911,29,false,0.0213,0.5502,0.2356,2
31222,Lavoratore_Laurea,Emilia-Romagna,Lazio,false,0,1,0.0809,0.2937,28,false,0.1059,0.1057,0.0368,2
29444,Lavoratore_Diploma,Basilicata,Trentino-Alto Adige,true,12,12,0.2178,1.2177,56,false,0.0004,0.6048,0.0000,2
29821,Lavoratore_Diploma,Basilicata,Emilia-Romagna,false,3,3,0.5860,0.7023,27,false,0.0025,0.9290,0.6625,2
34328,Lavoratore_Laurea,Liguria,Valle d'Aosta,true,2,2,0.0253,0.5513,40,false,0.0011,0.0689,0.0000,2
36533,Lavoratore_Diploma,Umbria,Piemonte,true,21,21,0.0969,1.1050,54,false,0.0049,0.2634,0.0000,2
33598,Lavoratore_Diploma,Marche,Veneto,false,2,2,0.1139,0.4356,22,false,0.0514,0.2332,0.0368,2
32069,Lavoratore_Diploma,Lombardia,Liguria,true,16,16,0.0630,0.6322,38,false,0.4150,-0.3284,0.0000,2
38026,Lavoratore_Diploma,Emilia-Romagna,Trentino-Alto Adige,false,1,1,0.1267,0.3635,19,false,0.0629,0.1253,0.1751,2
28308,Lavoratore_Diploma,Piemonte,Trentino-Alto Adige,true,8,8,0.0328,0.8707,44,false,0.0121,0.0765,0.0000,2
33680,Lavoratore_Laurea,Marche,Piemonte,true,6,6,0.1279,0.8161,42,false,0.0059,0.2047,0.2536,2
32413,Lavoratore_Diploma,Lombardia,Piemonte,true,6,6,0.0891,0.5961,26,false,0.5837,-0.3269,0.0428,2
36358,Lavoratore_Diploma,Umbria,Veneto,true,10,10,0.0899,0.7350,40,false,0.0268,0.2174,0.0000,2
22074,Lavoratore_Laurea,Veneto,Toscana,true,25,25,0.0347,0.7797,62,false,0.1509,-0.0690,-0.0311,2
24339,Lavoratore_Diploma,Molise,Umbria,true,9,9,0.0958,0.7744,50,false,0.0012,0.2648,0.0000,2
38815,Lavoratore_Laurea,Emilia-Romagna,Piemonte,true,8,8,0.0726,0.7055,46,false,0.0454,-0.0008,0.2605,2
27792,Lavoratore_Diploma,Puglia,Lazio,true,5,5,0.1832,0.8949,41,false,0.0392,0.4616,0.0000,2
39081,Lavoratore_Diploma,Sicilia,Veneto,true,5,5,0.1738,1.1118,44,false,0.0147,0.4651,0.0000,2
23931,Lavoratore_Diploma,Sardegna,Valle d'Aosta,true,4,4,0.2361,0.8642,27,false,0.0001,0.5808,0.0000,2
32723,Lavoratore_Diploma,Lombardia,Liguria,true,18,18,0.0630,0.6726,40,false,0.4150,-0.3284,0.0000,2
37744,Lavoratore_Laurea,Valle d'Aosta,Veneto,true,19,19,0.0264,0.9368,58,false,0.0006,0.0014,0.1260,2
33594,Lavoratore_Diploma,Marche,Friuli-Venezia Giulia,true,28,28,0.0302,0.8889,57,false,0.0141,0.0668,0.0000,2
30050,Lavoratore_Diploma,Friuli-Venezia Giulia,Veneto,true,12,12,0.0638,0.6427,43,false,0.0913,0.0667,0.0000,2
24287,Lavoratore_Diploma,Molise,Liguria,true,15,15,0.1424,1.2653,62,false,0.0003,0.3954,0.0000,2
30322,Lavoratore_Diploma,Friuli-Venezia Giulia,Trentino-Alto Adige,true,2,2,0.1001,0.6316,32,false,0.0060,0.2243,0.0823,2
20614,Lavoratore_Diploma,Trentino-Alto Adige,Lombardia,true,9,9,0.0814,0.7013,48,false,0.0883,0.1191,0.0000,2
30897,Lavoratore_Diploma,Friuli-Venezia Giulia,Lombardia,true,15,15,0.1375,1.0089,52,false,0.0187,0.3538,0.0100,2
37261,Lavoratore_Diploma,Valle d'Aosta,Trentino-Alto Adige,true,4,4,0.0514,0.8326,43,false,0.0002,0.1426,0.0000,2
28639,Lavoratore_Diploma,Piemonte,Umbria,false,2,2,-0.3093,0.6139,20,false,0.0049,-0.4634,-0.3821,2
39265,Lavoratore_Diploma,Sicilia,Emilia-Romagna,true,2,2,0.1976,0.9987,41,false,0.0161,0.5297,0.0000,2
39407,Lavoratore_Diploma,Sicilia,Lombardia,true,3,3,0.2950,1.1243,42,false,0.0230,0.7864,0.0100,2
24095,Lavoratore_Diploma,Molise,Valle d'Aosta,true,21,21,0.1663,1.3152,55,false,0.0000,0.4622,0.0000,2
39274,Lavoratore_Laurea,Sicilia,Piemonte,true,6,6,0.3213,0.9648,44,false,0.0088,0.5479,0.5910,2
20648,Lavoratore_Diploma,Trentino-Alto Adige,Lazio,true,3,3,-0.0173,0.8990,40,false,0.0111,-0.0150,-0.0823,2
22972,Lavoratore_Laurea,Veneto,Lombardia,true,16,16,0.2161,0.6739,50,false,0.1623,0.2712,0.2339,2
36012,Lavoratore_Diploma,Umbria,Lazio,true,13,13,0.1689,0.6642,49,false,0.1182,0.3261,0.0000,2
26687,Lavoratore_Laurea,Abruzzo,Piemonte,true,6,6,0.1571,0.7773,31,false,0.0046,0.3426,0.1565,2
29905,Lavoratore_Laurea,Basilicata,Lazio,true,5,5,0.2963,0.6496,33,false,0.0093,0.6612,0.2667,2
20733,Lavoratore_Laurea,Trentino-Alto Adige,Emilia-Romagna,true,11,11,-0.0361,0.5928,54,false,0.0629,-0.0730,-0.1828,2
26209,Lavoratore_Laurea,Abruzzo,Lombardia,true,1,1,0.4616,0.5619,24,false,0.0156,0.8251,0.5240,2
32308,Lavoratore_Laurea,Lombardia,Piemonte,true,6,6,0.2041,0.4955,41,false,0.5837,-0.2041,0.1117,2
22911,Lavoratore_Diploma,Veneto,Liguria,true,3,3,-0.0167,0.8051,39,false,0.0192,-0.0696,0.0000,2
36408,Lavoratore_Laurea,Umbria,Trentino-Alto Adige,true,9,9,0.1691,0.6046,44,false,0.0031,0.3474,0.2100,2
32692,Lavoratore_Diploma,Lombardia,Veneto,false,4,4,-0.2521,0.5400,23,false,0.1623,-0.4590,-0.3442,2
27525,Lavoratore_Diploma,Puglia,Friuli-Venezia Giulia,true,6,6,0.0991,1.0384,47,false,0.0052,0.2690,0.0000,2
30926,Lavoratore_Diploma,Friuli-Venezia Giulia,Lazio,true,5,5,0.0758,0.8459,37,false,0.0148,0.1926,0.0000,2
33706,Lavoratore_Diploma,Marche,Trentino-Alto Adige,true,4,4,0.1003,0.8028,44,false,0.0046,0.2732,0.0000,2
22046,Lavoratore_Laurea,Veneto,Lazio,true,3,3,0.0852,0.8292,59,false,0.0760,0.1338,0.0191,2
21032,Lavoratore_Laurea,Calabria,Lazio,false,3,3,0.6937,0.5248,29,true,0.0143,1.0801,0.7962,2
29651,Lavoratore_Diploma,Basilicata,Trentino-Alto Adige,true,13,13,0.2178,1.1181,46,false,0.0004,0.6048,0.0000,2
30044,Lavoratore_Laurea,Friuli-Venezia Giulia,Piemonte,true,4,4,0.0827,0.9312,40,false,0.0045,0.1358,0.1565,2
35191,Lavoratore_Laurea,Lazio,Piemonte,true,4,4,0.0560,0.8973,46,false,0.0251,-0.0668,0.3390,2
30294,Lavoratore_Diploma,Friuli-Venezia Giulia,Lombardia,true,8,8,0.1253,0.9585,38,false,0.0187,0.3255,0.0000,2
37308,Disoccupato_Laurea,Piemonte,Emilia-Romagna,false,0,13,0.0154,0.2931,47,false,0.0454,0.0012,0.0000,2
25599,Lavoratore_Diploma,Campania,Lombardia,true,4,4,0.5814,0.8511,29,false,0.0405,1.0875,0.5418,2
34470,Lavoratore_Diploma,Liguria,Veneto,true,8,8,0.0334,0.8110,34,false,0.0192,0.0696,0.0000,2
22372,Lavoratore_Diploma,Veneto,Valle d'Aosta,true,15,15,-0.0008,1.0091,40,false,0.0006,-0.0029,0.0000,2
33028,Lavoratore_Diploma,Marche,Piemonte,true,6,6,0.0733,1.0493,44,false,0.0059,0.1967,0.0000,2
20816,Lavoratore_Laurea,Trentino-Alto Adige,Sardegna,true,7,7,-0.2982,0.9105,47,false,0.0011,-0.5558,-0.4844,2
32811,Lavoratore_Laurea,Lombardia,Liguria,true,12,12,0.0038,0.5386,52,false,0.4150,-0.3415,-0.2673,2
22758,Lavoratore_Diploma,Veneto,Liguria,false,2,2,-0.0665,0.5253,23,false,0.0192,-0.1195,-0.0749,2
25468,Lavoratore_Diploma,Campania,Umbria,true,20,20,0.0774,0.8405,49,false,0.0198,0.1910,0.0000,2
22010,Lavoratore_Diploma,Veneto,Valle d'Aosta,true,20,20,-0.0008,1.2093,63,false,0.0006,-0.0029,0.0000,2
33177,Lavoratore_Diploma,Marche,Emilia-Romagna,true,10,10,0.0885,0.7169,45,false,0.0394,0.1981,0.0000,2
36332,Lavoratore_Diploma,Umbria,Piemonte,true,10,10,0.0969,0.9078,35,false,0.0049,0.2634,0.0000,2
39366,Lavoratore_Diploma,Sicilia,Toscana,true,3,3,0.1505,1.0120,39,false,0.0167,0.3980,0.0000,2
39341,Lavoratore_Diploma,Sicilia,Lazio,true,9,9,0.2406,0.8433,44,false,0.0642,0.5909,0.0000,2
37912,Lavoratore_Laurea,Valle d'Aosta,Lombardia,true,2,2,0.2521,0.4118,29,false,0.0092,0.4120,0.3533,2
36511,Lavoratore_Diploma,Umbria,Piemonte,true,25,25,0.1438,1.1939,60,false,0.0049,0.2862,0.1899,2
36998,Lavoratore_Diploma,Umbria,Valle d'Aosta,true,3,3,0.0710,0.9720,42,false,0.0001,0.1974,0.0000,2
37831,Lavoratore_Diploma,Valle d'Aosta,Toscana,true,6,6,-0.0228,0.8660,34,false,0.0006,-0.0642,0.0000,2
29262,Lavoratore_Diploma,Basilicata,Valle d'Aosta,true,6,6,0.1663,1.1938,37,false,0.0000,0.4622,0.0000,2
20609,Lavoratore_Diploma,Trentino-Alto Adige,Emilia-Romagna,true,21,21,0.0004,0.8038,55,false,0.0629,-0.0751,0.0000,2
39736,Disoccupato_Diploma,Sicilia,Campania,true,0,14,0.0804,0.4066,45,false,0.1146,0.0843,0.0000,2
28197,Lavoratore_Diploma,Piemonte,Toscana,true,3,3,-0.0311,1.0242,63,false,0.0362,-0.1303,0.0000,2
25850,Lavoratore_Laurea,Campania,Lazio,true,6,6,0.3620,0.5544,45,false,0.2648,0.5423,0.2520,2
20332,Lavoratore_Diploma,Trentino-Alto Adige,Toscana,true,15,15,-0.0634,0.8011,52,false,0.0252,-0.2068,0.0000,2
35771,Lavoratore_Diploma,Lazio,Piemonte,true,11,11,-0.0116,1.0045,42,false,0.0251,-0.0626,0.0000,2
38986,Lavoratore_Diploma,Emilia-Romagna,Lombardia,false,3,3,0.2818,0.4883,27,false,0.2591,0.3444,0.2341,2
24206,Lavoratore_Laurea,Molise,Lazio,true,12,12,0.2778,0.6148,52,false,0.0121,0.6147,0.2520,2
25219,Lavoratore_Laurea,Campania,Piemonte,true,8,8,0.2088,0.8787,34,false,0.0134,0.4755,0.1565,2
28354,Lavoratore_Diploma,Piemonte,Trentino-Alto Adige,true,7,7,0.0328,0.8373,37,false,0.0121,0.0765,0.0000,2
24918,Lavoratore_Diploma,Molise,Trentino-Alto Adige,true,10,10,0.2177,0.9908,41,false,0.0003,0.6048,0.0000,2
31953,Lavoratore_Diploma,Toscana,Piemonte,true,4,4,0.1030,0.7745,32,false,0.0362,0.1418,0.1777,2
29862,Lavoratore_Diploma,Basilicata,Emilia-Romagna,true,7,7,0.1917,0.9961,33,false,0.0025,0.5297,0.0000,2
21129,Lavoratore_Laurea,Calabria,Trentino-Alto Adige,true,6,6,0.3544,1.0327,52,false,0.0008,0.6934,0.5133,2
28891,Lavoratore_Diploma,Piemonte,Emilia-Romagna,true,10,10,0.0203,0.8690,50,false,0.0454,0.0014,0.0000,2
22374,Lavoratore_Laurea,Veneto,Lazio,true,3,3,0.0813,0.7002,40,false,0.0760,0.1338,0.0000,2
23877,Lavoratore_Diploma,Sardegna,Marche,true,11,11,0.0983,1.1588,56,false,0.0020,0.2707,0.0000,2
38899,Lavoratore_Laurea,Emilia-Romagna,Toscana,true,3,3,0.2439,0.3732,28,false,1.0000,-0.2064,-0.1547,2
22869,Lavoratore_Diploma,Veneto,Lazio,true,6,6,0.0784,0.8488,45,false,0.0760,0.1258,0.0000,2
28480,Lavoratore_Laurea,Piemonte,Liguria,true,2,2,-0.1071,0.3846,29,false,0.1044,-0.1967,-0.2827,2
38482,Lavoratore_Diploma,Emilia-Romagna,Lombardia,true,15,15,0.1830,0.8186,53,false,0.2591,0.1942,0.0000,2
39805,Lavoratore_Diploma,Sicilia,Lazio,true,3,3,0.2406,0.9182,54,false,0.0642,0.5909,0.0000,2
22596,Lavoratore_Diploma,Veneto,Lazio,true,15,15,0.0784,0.8390,38,false,0.0760,0.1258,0.0000,2
34709,Disoccupato_Diploma,Liguria,Veneto,true,0,18,0.0362,0.5662,55,false,0.0192,0.0774,0.0000,2
21761,Lavoratore_Diploma,Lombardia,Lazio,false,0,1,-0.1508,0.5414,21,false,0.0820,-0.2332,-0.2375,2
29101,Lavoratore_Laurea,Basilicata,Veneto,true,2,2,0.2217,0.8897,50,false,0.0027,0.4809,0.2329,2
38962,Lavoratore_Diploma,Emilia-Romagna,Veneto,true,6,6,0.1395,0.5980,34,false,0.3774,-0.0702,0.0000,2
24575,Lavoratore_Diploma,Molise,Trentino-Alto Adige,true,7,7,0.2177,1.0726,40,false,0.0003,0.6048,0.0000,2
38214,Lavoratore_Laurea,Emilia-Romagna,Lazio,true,16,16,0.0540,0.5305,43,false,0.1059,0.0660,-0.0785,2
21192,Disoccupato_Laurea,Calabria,Lombardia,false,0,5,0.5847,0.6971,34,false,0.0064,1.0029,0.7321,2
24467,Lavoratore_Laurea,Lazio,Veneto,true,0,2,-0.0431,0.5530,36,false,0.0760,-0.1537,-0.1028,2
24456,Lavoratore_Diploma,Molise,Liguria,false,4,4,0.4314,0.7241,23,false,0.0003,0.6951,0.4774,2
23856,Lavoratore_Diploma,Sardegna,Lazio,true,8,8,0.1980,0.9645,40,false,0.0167,0.5300,0.0000,2
32908,Lavoratore_Diploma,Lombardia,Liguria,true,25,25,0.0630,0.7068,50,false,0.4150,-0.3284,0.0000,2
35922,Lavoratore_Diploma,Lazio,Marche,true,5,5,-0.0614,0.6388,35,false,0.0730,-0.2593,0.0000,2
30641,Lavoratore_Laurea,Friuli-Venezia Giulia,Piemonte,true,14,14,0.1001,0.8706,50,false,0.0045,0.1358,0.2416,2
22083,Lavoratore_Diploma,Veneto,Lazio,true,13,13,0.0784,0.7971,36,false,0.0760,0.1258,0.0000,2
24229,Lavoratore_Laurea,Molise,Campania,true,18,18,0.0641,0.6806,62,false,0.0871,0.0724,0.0000,2
27527,Lavoratore_Laurea,Puglia,Lombardia,true,11,11,0.3242,0.8725,43,false,0.0169,0.6164,0.4668,2
34338,Lavoratore_Laurea,Lombardia,Liguria,false,0,4,-0.2409,0.1938,29,false,0.4150,-0.5387,-0.4172,2
24977,Lavoratore_Diploma,Molise,Lazio,true,14,14,0.2179,0.7466,40,false,0.0121,0.5909,0.0000,2
38240,Lavoratore_Diploma,Emilia-Romagna,Lazio,true,11,11,0.0683,0.8383,53,false,0.1059,0.0612,0.0000,2
32864,Lavoratore_Laurea,Lombardia,Liguria,true,3,3,0.0457,0.4248,36,false,0.4150,-0.3415,-0.0620,2
36788,Lavoratore_Diploma,Umbria,Liguria,true,10,10,0.0484,0.9605,57,false,0.0033,0.1306,0.0000,2
37781,Lavoratore_Diploma,Valle d'Aosta,Emilia-Romagna,true,10,10,0.0246,0.8801,44,false,0.0008,0.0675,0.0000,2
39532,Lavoratore_Diploma,Sicilia,Friuli-Venezia Giulia,false,2,2,0.4681,0.7211,21,false,0.0034,0.6978,0.5738,2
20296,Lavoratore_Diploma,Trentino-Alto Adige,Lombardia,true,15,15,0.0814,0.6934,41,false,0.0883,0.1191,0.0000,2
32259,Lavoratore_Diploma,Lombardia,Veneto,false,3,3,-0.2521,0.5215,23,false,0.1623,-0.4590,-0.3442,2
27135,Lavoratore_Diploma,Puglia,Valle d'Aosta,true,14,14,0.1198,1.2392,40,false,0.0001,0.3328,0.0000,2
30091,Lavoratore_Laurea,Friuli-Venezia Giulia,Lombardia,false,2,2,0.3375,0.4446,26,false,0.0187,0.5375,0.3664,2
20823,Lavoratore_Laurea,Trentino-Alto Adige,Piemonte,true,4,4,-0.0054,0.7145,47,false,0.0121,-0.0738,0.0777,2
24161,Lavoratore_Diploma,Molise,Veneto,true,4,4,0.1827,0.8654,36,false,0.0024,0.5051,0.0000,2
21345,Lavoratore_Laurea,Calabria,Trentino-Alto Adige,true,4,4,0.3544,1.1953,57,false,0.0008,0.6934,0.5133,2
36184,Lavoratore_Laurea,Umbria,Lombardia,true,11,11,0.2134,0.8431,60,false,0.0187,0.4777,0.1635,2
30396,Lavoratore_Diploma,Friuli-Venezia Giulia,Abruzzo,true,20,20,-0.0702,1.0007,59,false,0.0046,-0.2006,0.0000,2
29710,Lavoratore_Diploma,Basilicata,Veneto,true,6,6,0.2337,0.8474,30,false,0.0027,0.6462,0.0000,2
37043,Disoccupato_Diploma,Valle d'Aosta,Piemonte,true,0,14,0.0369,0.2220,42,false,0.0243,0.0731,0.0000,2
39510,Lavoratore_Diploma,Sicilia,Lazio,true,8,8,0.2406,0.8772,37,false,0.0642,0.5909,0.0000,2
33763,Lavoratore_Laurea,Marche,Abruzzo,true,9,9,-0.0678,0.4441,37,false,0.0396,-0.1483,-0.1556,2
32924,Lavoratore_Diploma,Lombardia,Piemonte,true,5,5,0.1811,0.5907,31,false,0.5837,-0.2291,0.0428,2
27856,Lavoratore_Diploma,Puglia,Lombardia,true,6,6,0.2213,1.2118,45,false,0.0169,0.5945,0.0000,2
30510,Lavoratore_Diploma,Friuli-Venezia Giulia,Toscana,true,5,5,0.0063,0.7866,38,false,0.0147,-0.0005,0.0000,2
26006,Lavoratore_Laurea,Abruzzo,Veneto,true,4,4,0.1217,0.6852,47,false,0.0197,0.2756,0.0684,2
27468,Disoccupato_Diploma,Puglia,Abruzzo,false,0,4,0.1339,0.3044,30,false,0.0126,0.1079,0.2822,2
30820,Lavoratore_Laurea,Friuli-Venezia Giulia,Lombardia,true,9,9,0.1431,0.7360,40,false,0.0187,0.3400,0.0620,2
20214,Lavoratore_Diploma,Trentino-Alto Adige,Emilia-Romagna,true,3,3,-0.0414,0.5333,28,false,0.0629,-0.1114,-0.0823,2
29301,Disoccupato_Diploma,Basilicata,Valle d'Aosta,true,0,0,0.1913,0.9880,48,false,0.0000,0.5318,0.0000,2
30002,Lavoratore_Diploma,Friuli-Venezia Giulia,Toscana,true,4,4,0.0052,0.6653,27,false,0.0147,-0.0003,0.0000,2
37172,Disoccupato_Diploma,Valle d'Aosta,Lombardia,true,0,11,0.1072,0.3223,45,false,0.0092,0.2867,0.0000,2
39680,Lavoratore_Diploma,Sicilia,Lazio,true,8,8,0.2406,0.8367,32,false,0.0642,0.5909,0.0000,2
30155,Lavoratore_Laurea,Friuli-Venezia Giulia,Toscana,true,3,3,-0.0237,0.7297,54,false,0.0147,-0.0001,-0.1477,2
20802,Lavoratore_Diploma,Trentino-Alto Adige,Emilia-Romagna,true,9,9,0.0004,0.6533,46,false,0.0629,-0.0751,0.0000,2
20496,Lavoratore_Diploma,Trentino-Alto Adige,Lazio,true,21,21,-0.0197,1.0903,58,false,0.0111,-0.0150,-0.0937,2
25540,Lavoratore_Diploma,Campania,Piemonte,true,11,11,0.2221,1.1487,47,false,0.0134,0.4936,0.1899,2
21328,Lavoratore_Diploma,Calabria,Emilia-Romagna,true,12,12,0.2186,1.1644,50,false,0.0047,0.6020,0.0000,2
22392,Lavoratore_Laurea,Veneto,Campania,true,10,10,-0.1830,0.6920,35,false,0.0378,-0.4393,-0.2033,2
